Timestamp,Email Address,Experience Level,Architecture Complexity,Performance Issues,Scalability Issues,Compatibility Issues,Budget Constraints,Schedule Constraints,Scope Constraints,Resource Constraints,Market Changes,Competition,Regulatory Requirements,Skill Gaps,Turnover,Team Communication Issues
01/22/2024 02:21:07,zhall@example.net,Intermediate (3-5 years),Yes,No,No,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes
06/29/2024 04:09:32,whitegary@example.org,Beginner (0-2 years),No,No,No,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,Yes
04/13/2024 00:46:51,margaret07@example.net,Advanced (6+ years),No,No,Yes,No,Yes,Yes,No,No,No,Yes,Yes,No,No,Yes
01/28/2024 08:05:29,phart@example.org,Intermediate (3-5 years),Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No
01/25/2024 07:35:29,kendra00@example.net,Advanced (6+ years),Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
05/10/2024 16:04:55,hallwilliam@example.com,Intermediate (3-5 years),Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No
02/14/2024 12:03:42,jillbaldwin@example.com,Advanced (6+ years),No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No
01/11/2024 13:47:44,yangeugene@example.net,Beginner (0-2 years),No,No,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No
03/13/2024 02:36:51,brianmorse@example.net,Advanced (6+ years),Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,Yes
01/13/2024 00:33:53,johnsonmadison@example.com,Beginner (0-2 years),Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No
07/22/2024 19:45:03,cody72@example.org,Advanced (6+ years),Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
04/14/2024 23:34:28,walkercindy@example.com,Beginner (0-2 years),Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No
01/11/2024 05:16:20,johnathanroberson@example.org,Beginner (0-2 years),No,Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes
01/28/2024 18:44:47,jenniferflores@example.com,Advanced (6+ years),Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes
07/04/2024 13:59:06,sancheztyler@example.com,Intermediate (3-5 years),Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No
04/28/2024 12:09:12,morrisandrew@example.com,Beginner (0-2 years),No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes
06/26/2024 05:22:22,allenlauren@example.net,Advanced (6+ years),No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes
04/14/2024 04:52:51,debbiejones@example.net,Beginner (0-2 years),No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No
07/10/2024 22:11:39,vmcclain@example.com,Beginner (0-2 years),No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No
05/31/2024 06:09:10,riley66@example.net,Advanced (6+ years),Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No
04/18/2024 20:11:08,pearsonsarah@example.com,Beginner (0-2 years),Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes
07/22/2024 04:58:19,robert22@example.com,Intermediate (3-5 years),No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,Yes,Yes
02/28/2024 19:34:53,laurenglenn@example.net,Advanced (6+ years),No,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes
06/15/2024 03:29:34,vmorris@example.com,Beginner (0-2 years),Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No
06/04/2024 22:54:13,wfitzgerald@example.org,Advanced (6+ years),Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes
02/13/2024 07:52:28,kimschwartz@example.net,Advanced (6+ years),Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes
01/04/2024 08:19:11,elizabeth53@example.net,Intermediate (3-5 years),No,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes
01/15/2024 00:37:27,zjackson@example.org,Advanced (6+ years),No,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No
06/17/2024 03:36:20,isaiahlamb@example.org,Advanced (6+ years),No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,Yes,Yes
06/19/2024 02:28:33,bruiz@example.net,Advanced (6+ years),Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
07/26/2024 13:56:19,mgreen@example.com,Advanced (6+ years),Yes,No,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,No,Yes
01/09/2024 00:47:37,robinsonmelissa@example.org,Advanced (6+ years),Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes
05/10/2024 19:17:15,rclayton@example.com,Beginner (0-2 years),No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No
05/06/2024 17:21:10,mcallahan@example.net,Advanced (6+ years),No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Yes
04/01/2024 23:11:39,james84@example.org,Beginner (0-2 years),Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,No,No,Yes
05/13/2024 10:35:01,petercoleman@example.net,Beginner (0-2 years),Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes
01/30/2024 00:14:08,rramos@example.org,Intermediate (3-5 years),No,No,No,Yes,No,Yes,No,No,Yes,No,Yes,No,No,Yes
05/30/2024 07:17:23,gbarker@example.net,Intermediate (3-5 years),No,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No
04/17/2024 03:25:04,william06@example.com,Advanced (6+ years),No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No
05/12/2024 01:42:27,zachary59@example.com,Intermediate (3-5 years),Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes
01/16/2024 08:36:15,hbarnes@example.com,Beginner (0-2 years),Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No
02/25/2024 16:54:37,josephgarner@example.com,Advanced (6+ years),No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes
04/15/2024 07:07:27,caitlin27@example.com,Intermediate (3-5 years),Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No
07/13/2024 15:44:15,williamsdanielle@example.com,Beginner (0-2 years),No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes
05/17/2024 14:15:15,ymitchell@example.org,Intermediate (3-5 years),Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No
07/05/2024 02:03:45,everettkevin@example.com,Advanced (6+ years),Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No
04/25/2024 18:31:16,stevensmegan@example.org,Intermediate (3-5 years),Yes,No,Yes,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes
03/23/2024 08:28:48,melodynelson@example.net,Advanced (6+ years),No,No,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes
05/22/2024 14:49:31,omckinney@example.org,Advanced (6+ years),Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes
06/17/2024 02:29:41,robertsmith@example.net,Intermediate (3-5 years),No,No,No,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,No
07/08/2024 20:18:01,seanortiz@example.org,Advanced (6+ years),Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No
01/26/2024 22:57:18,dennis12@example.net,Advanced (6+ years),No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,No,Yes,Yes
02/27/2024 22:11:44,jeffrey35@example.org,Advanced (6+ years),No,No,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No
07/04/2024 16:58:57,jefferygonzalez@example.org,Advanced (6+ years),No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No
03/07/2024 14:45:41,janicejennings@example.org,Intermediate (3-5 years),No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No
07/20/2024 18:11:09,evanstiffany@example.org,Advanced (6+ years),No,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes
01/13/2024 04:12:26,bjackson@example.com,Advanced (6+ years),Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes
03/29/2024 04:10:25,bethwilliamson@example.com,Advanced (6+ years),Yes,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes
06/12/2024 06:55:04,dpeterson@example.net,Advanced (6+ years),No,No,Yes,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes
01/20/2024 05:37:12,victorcurry@example.net,Beginner (0-2 years),No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No
03/29/2024 04:35:45,yfox@example.org,Intermediate (3-5 years),No,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No
03/14/2024 10:59:04,hbarrett@example.org,Intermediate (3-5 years),Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,No
03/26/2024 14:04:58,hernandezchristopher@example.com,Beginner (0-2 years),No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,Yes,Yes
05/26/2024 11:17:00,jessica95@example.com,Intermediate (3-5 years),Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes
06/12/2024 01:28:07,francis55@example.com,Beginner (0-2 years),No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No
07/11/2024 08:59:26,zachary36@example.net,Intermediate (3-5 years),Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No
06/01/2024 14:01:30,rogerserica@example.com,Intermediate (3-5 years),No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No
04/16/2024 18:26:37,bradley19@example.com,Advanced (6+ years),Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No
04/08/2024 22:20:04,qvillegas@example.org,Beginner (0-2 years),Yes,No,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
02/28/2024 23:03:29,marciapratt@example.net,Beginner (0-2 years),No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No
03/08/2024 18:02:59,gloverraymond@example.com,Intermediate (3-5 years),No,Yes,Yes,No,No,No,Yes,Yes,No,No,Yes,No,Yes,No
04/01/2024 20:47:52,mdavidson@example.com,Beginner (0-2 years),No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes
06/08/2024 21:49:58,xgates@example.net,Advanced (6+ years),No,No,Yes,No,Yes,No,No,No,No,No,Yes,Yes,No,Yes
02/29/2024 10:49:09,jessicaallen@example.com,Intermediate (3-5 years),Yes,No,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No
04/26/2024 14:07:20,mgillespie@example.net,Intermediate (3-5 years),Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No
07/25/2024 12:35:59,fchandler@example.com,Advanced (6+ years),Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No
02/14/2024 11:11:03,hardymelissa@example.net,Beginner (0-2 years),Yes,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No
05/01/2024 08:36:58,john03@example.org,Beginner (0-2 years),Yes,No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,Yes,Yes
05/12/2024 12:06:23,sharon41@example.net,Intermediate (3-5 years),Yes,No,No,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No
07/13/2024 07:24:02,ronaldking@example.com,Intermediate (3-5 years),No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes
04/01/2024 07:51:12,prestonkristina@example.net,Advanced (6+ years),Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
07/30/2024 07:54:23,zsmith@example.net,Beginner (0-2 years),Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Yes
03/12/2024 02:28:05,clynch@example.com,Beginner (0-2 years),Yes,No,No,No,No,No,Yes,No,Yes,No,Yes,No,Yes,No
02/02/2024 17:21:06,delgadotara@example.net,Beginner (0-2 years),No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes
07/28/2024 17:41:41,deannathompson@example.net,Advanced (6+ years),Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No
02/07/2024 10:05:13,kimberly60@example.org,Advanced (6+ years),No,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,Yes,No,Yes
01/19/2024 04:10:25,xwilliams@example.com,Intermediate (3-5 years),Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes
03/15/2024 06:10:16,gonzalezmatthew@example.com,Intermediate (3-5 years),Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes
07/24/2024 14:57:31,cherylwise@example.net,Intermediate (3-5 years),No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes
02/14/2024 07:38:00,qdougherty@example.org,Intermediate (3-5 years),Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No
06/03/2024 04:23:16,howellrebecca@example.com,Beginner (0-2 years),Yes,No,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No
07/30/2024 20:13:25,jennifer37@example.net,Beginner (0-2 years),No,No,Yes,No,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes
01/31/2024 03:22:28,andrewsalex@example.com,Beginner (0-2 years),No,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes
01/31/2024 23:16:06,burnsrobert@example.net,Beginner (0-2 years),Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No
02/01/2024 17:03:38,anthonyday@example.org,Advanced (6+ years),Yes,Yes,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No
06/12/2024 10:55:48,peter58@example.com,Advanced (6+ years),No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No
07/26/2024 02:49:42,mcleanchristina@example.com,Beginner (0-2 years),No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,Yes
03/29/2024 07:45:27,erichall@example.com,Intermediate (3-5 years),No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No
06/04/2024 19:26:19,pbaker@example.org,Beginner (0-2 years),No,No,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No
05/18/2024 10:11:33,reneecollins@example.org,Intermediate (3-5 years),Yes,Yes,No,No,No,Yes,No,Yes,No,No,Yes,No,Yes,Yes
01/26/2024 08:50:50,njackson@example.org,Advanced (6+ years),Yes,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No
07/27/2024 20:08:25,marycox@example.org,Advanced (6+ years),No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,Yes
05/14/2024 21:52:50,codymcbride@example.net,Intermediate (3-5 years),Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
03/09/2024 23:58:51,ssoto@example.org,Beginner (0-2 years),No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No
02/22/2024 22:01:23,michael53@example.net,Beginner (0-2 years),No,No,No,No,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Yes
04/05/2024 00:30:45,hooveramber@example.net,Intermediate (3-5 years),Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,Yes
03/24/2024 03:18:31,pattongeorge@example.org,Beginner (0-2 years),No,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,No
04/05/2024 23:54:24,abennett@example.com,Beginner (0-2 years),No,Yes,Yes,No,No,Yes,No,No,No,Yes,No,Yes,No,No
02/05/2024 04:23:18,brian46@example.com,Advanced (6+ years),Yes,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No
04/24/2024 12:44:20,sanchezgary@example.org,Intermediate (3-5 years),Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,No
02/14/2024 04:26:02,jeanette27@example.org,Beginner (0-2 years),No,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No
05/10/2024 19:57:35,kenneth31@example.net,Advanced (6+ years),Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No
01/21/2024 06:18:53,obriensydney@example.net,Beginner (0-2 years),Yes,No,Yes,No,No,Yes,No,Yes,No,No,No,Yes,Yes,Yes
05/07/2024 21:45:16,snelson@example.org,Beginner (0-2 years),Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No
03/10/2024 21:39:45,crystal78@example.net,Intermediate (3-5 years),Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes
02/17/2024 02:28:02,osborneemily@example.org,Beginner (0-2 years),Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No
07/30/2024 00:25:42,qrichards@example.org,Advanced (6+ years),Yes,No,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes
05/23/2024 14:59:51,warerobert@example.net,Beginner (0-2 years),No,Yes,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,Yes
02/27/2024 22:06:24,mkidd@example.net,Intermediate (3-5 years),Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
06/02/2024 00:50:42,plee@example.net,Beginner (0-2 years),No,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Yes
04/26/2024 14:05:27,parkerdaniel@example.org,Beginner (0-2 years),No,No,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,No,No
01/22/2024 19:07:14,gpearson@example.net,Intermediate (3-5 years),No,No,Yes,No,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes
07/02/2024 10:45:09,stephencollins@example.net,Beginner (0-2 years),Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,Yes,No
03/25/2024 16:06:50,jaredwilliams@example.net,Beginner (0-2 years),Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,No,Yes,No,No
02/17/2024 17:34:23,longlindsay@example.com,Intermediate (3-5 years),No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No
02/26/2024 03:05:08,ablack@example.net,Beginner (0-2 years),No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No
06/27/2024 19:37:46,jasondickerson@example.com,Advanced (6+ years),No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes
03/09/2024 23:33:09,bporter@example.org,Beginner (0-2 years),No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,Yes,Yes
04/26/2024 00:44:02,normangeoffrey@example.net,Beginner (0-2 years),Yes,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No
03/16/2024 02:16:14,nicholas68@example.com,Intermediate (3-5 years),No,No,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes
05/10/2024 06:24:51,gordonjay@example.org,Intermediate (3-5 years),Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
01/13/2024 01:20:24,philip40@example.net,Intermediate (3-5 years),No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
03/18/2024 18:34:44,fieldsbenjamin@example.org,Intermediate (3-5 years),Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No
01/30/2024 11:58:09,frederick41@example.org,Beginner (0-2 years),Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes
06/21/2024 20:13:45,dereknelson@example.org,Advanced (6+ years),No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes
06/04/2024 08:02:25,brucehernandez@example.org,Advanced (6+ years),No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,No,Yes
01/16/2024 02:41:08,ythompson@example.org,Advanced (6+ years),No,Yes,No,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No
01/07/2024 11:37:30,michele91@example.net,Intermediate (3-5 years),No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,Yes
02/22/2024 21:24:34,sheabrian@example.org,Beginner (0-2 years),Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,Yes,Yes
02/09/2024 09:54:15,nicholeanderson@example.org,Beginner (0-2 years),Yes,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,No
02/06/2024 02:32:03,jeanetteoliver@example.net,Beginner (0-2 years),Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No
04/09/2024 09:05:47,hortonjonathon@example.com,Advanced (6+ years),Yes,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No
01/21/2024 01:40:41,johnpeterson@example.org,Advanced (6+ years),Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Yes
03/27/2024 13:32:43,jameshernandez@example.net,Intermediate (3-5 years),No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes
01/03/2024 04:09:41,stephen67@example.com,Advanced (6+ years),Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No
05/31/2024 00:10:54,harperashley@example.org,Advanced (6+ years),No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No
03/30/2024 10:11:01,melissalloyd@example.com,Advanced (6+ years),Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No
04/14/2024 05:54:37,nathaniel37@example.org,Advanced (6+ years),Yes,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,Yes,No
05/18/2024 17:24:18,alexa33@example.org,Beginner (0-2 years),No,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,No
03/25/2024 02:37:43,terriadams@example.com,Advanced (6+ years),Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No
01/02/2024 10:31:46,hyoung@example.com,Advanced (6+ years),Yes,No,No,No,No,Yes,Yes,No,Yes,No,Yes,No,No,Yes
05/11/2024 13:10:34,scottvelez@example.org,Advanced (6+ years),No,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes
05/08/2024 03:30:32,michaelwilliams@example.com,Advanced (6+ years),Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No
06/18/2024 07:18:11,grahamrichard@example.org,Advanced (6+ years),No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No
01/19/2024 06:41:37,hacosta@example.net,Advanced (6+ years),Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Yes
07/11/2024 22:26:07,andrew53@example.com,Intermediate (3-5 years),No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No
06/23/2024 23:02:30,veronica72@example.net,Intermediate (3-5 years),Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,Yes,Yes
03/06/2024 06:17:24,bradleyowens@example.org,Beginner (0-2 years),Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes
03/18/2024 06:47:11,kelly34@example.com,Intermediate (3-5 years),No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No
01/19/2024 17:53:44,powellshawn@example.net,Beginner (0-2 years),No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No
01/08/2024 07:26:32,andrewnunez@example.org,Intermediate (3-5 years),Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes
04/07/2024 17:10:53,cpotts@example.net,Intermediate (3-5 years),Yes,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No
02/05/2024 20:26:46,berrysherry@example.org,Intermediate (3-5 years),Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes
06/18/2024 11:29:57,lopezdustin@example.com,Beginner (0-2 years),Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No
05/29/2024 23:36:23,ramoschristie@example.net,Beginner (0-2 years),Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes
01/01/2024 02:02:23,paulgreen@example.org,Intermediate (3-5 years),No,Yes,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes
07/26/2024 02:54:46,jtapia@example.com,Intermediate (3-5 years),No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No
01/17/2024 20:45:58,bernard10@example.com,Beginner (0-2 years),Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,Yes,No
03/27/2024 18:01:06,estradalauren@example.net,Beginner (0-2 years),No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes
07/09/2024 13:42:37,greenjenny@example.net,Intermediate (3-5 years),No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes
03/12/2024 16:50:29,dennis91@example.org,Intermediate (3-5 years),Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No
05/06/2024 00:54:45,nedwards@example.org,Intermediate (3-5 years),Yes,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,No,Yes
04/13/2024 11:41:23,micheal57@example.net,Intermediate (3-5 years),Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No
01/30/2024 02:28:55,garyrobinson@example.net,Beginner (0-2 years),No,No,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes,No
07/28/2024 21:27:12,rachel16@example.com,Advanced (6+ years),Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,Yes,No
03/23/2024 23:40:21,jessicasullivan@example.org,Beginner (0-2 years),No,Yes,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes
06/20/2024 20:20:08,kfischer@example.net,Beginner (0-2 years),No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No
07/15/2024 14:19:11,wmullen@example.net,Advanced (6+ years),No,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes
01/07/2024 16:50:32,charles56@example.com,Advanced (6+ years),No,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,Yes,No
04/27/2024 16:37:05,brianna74@example.com,Beginner (0-2 years),No,Yes,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No
06/05/2024 03:12:33,dondaugherty@example.org,Beginner (0-2 years),No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,Yes,Yes
07/12/2024 22:55:48,mcdonaldtammy@example.net,Advanced (6+ years),No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes
